StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
2369,15,0,Caucasian,,7.96109681357875,22,0,High,0,0,0,1,0.93401639580119
1043,16,1,Other,Some College,18.7540923075874,12,1,Very High,0,0,0,0,2.80875482202865
2160,18,0,Caucasian,Bachelor,9.24913634130296,11,0,Very High,0,0,1,0,2.60537536880418
3182,15,0,Asian,High School,3.25304436379801,13,1,Low,0,0,0,0,1.84405637946654
1579,16,1,Caucasian,Some College,4.94412147477754,18,1,Moderate,0,0,0,0,1.6692302172984
2988,18,0,African American,Bachelor,7.37124938055428,17,0,Low,1,0,0,0,1.4699645571763
1924,17,0,African American,High School,11.6951361667461,15,0,Very High,0,0,1,0,2.38679950728126
1287,15,0,Caucasian,Some College,18.2762904524989,12,1,Low,0,0,0,0,1.89490433634011
1795,15,0,Caucasian,Bachelor,19.6530482298714,13,0,Moderate,1,1,0,0,2.79726747973193
1359,15,1,Caucasian,Some College,16.8088550109204,5,0,Moderate,0,0,1,0,3.35017911059249
3115,15,0,Asian,High School,10.2404677821752,21,0,Moderate,1,0,0,1,1.2335870210314
2338,16,0,African American,High School,13.7606103790396,26,0,Moderate,1,0,0,0,0.673525945690306
1243,18,1,Asian,High School,1.71820776405641,2,0,Moderate,0,1,0,0,2.58687065626343
1925,15,1,Caucasian,Some College,16.324557037256,21,1,,0,1,0,0,1.36103128787472
2674,15,0,Caucasian,Some College,0.897620329454361,11,0,Moderate,0,0,0,0,1.85829630667519
3127,15,1,Caucasian,Some College,16.9306898624681,1,1,Low,1,1,0,0,3.59748909376417
1729,15,1,Caucasian,Bachelor,0.882911241749109,25,0,,1,1,1,0,0.318850908518507
1023,16,1,African American,,18.648879567547,29,1,Low,0,0,0,0,0.312546230525355
2746,16,1,Caucasian,Bachelor,0.764055675147821,11,0,High,0,0,0,0,1.96651404178652
3336,18,0,Asian,Some College,10.6462052675982,14,0,Moderate,0,0,0,0,1.56564784767087
2189,17,0,Caucasian,Bachelor,10.3424177622666,26,1,,0,0,0,0,0.59641701714852
3328,17,1,Other,Bachelor,18.580417714336,16,1,Moderate,1,0,0,0,2.28846667525695
2768,15,0,African American,Some College,18.5852195039578,26,0,Moderate,0,0,0,0,1.04338012788812
2920,15,0,Other,High School,17.4421212749316,1,1,Low,1,1,0,0,4.0
1800,17,1,Other,Some College,3.07498624205836,2,0,Moderate,1,0,0,0,3.33497182798592
1075,15,1,Caucasian,Bachelor,17.0679146707388,14,0,High,1,0,1,0,2.20068294656056
1396,18,0,Caucasian,Bachelor,10.8459995124216,23,0,High,0,0,1,0,0.66750896106505
2599,18,1,Caucasian,,18.9546560801261,0,0,Low,1,0,1,0,3.47851971507281
2569,17,0,African American,,10.3309302077852,24,0,Moderate,0,0,0,0,0.773784205794616
2373,18,0,Caucasian,Some College,7.76242913536994,12,1,Low,1,0,0,0,1.7536230683511
1373,16,0,Caucasian,High School,16.5928761070586,8,0,,0,0,0,0,2.2238136667517
1440,17,1,African American,High School,8.96815682031866,4,0,Moderate,1,0,1,0,2.67908571805819
2059,16,1,Caucasian,,1.9383465413399,5,0,High,1,0,0,0,2.93817546720145
3374,18,0,Other,Some College,19.0889538970598,25,0,Moderate,0,0,0,0,0.825019641346986
2740,17,0,Caucasian,High School,9.65788873197197,16,0,Moderate,1,1,0,0,1.81162238095155
2535,17,0,African American,Some College,16.1194025734191,18,1,High,0,0,0,0,1.84405926352867
1138,15,0,Other,Some College,7.25166425189354,18,0,,1,0,1,1,1.18298750049805
3217,16,1,Other,,4.70814497683053,16,1,High,0,0,0,0,1.69934810635484
2385,15,0,Asian,,3.41060778787551,5,0,,0,0,0,0,2.61565376488606
1821,17,1,Caucasian,,4.19038448625064,17,0,Low,0,0,1,0,1.48259597306949
3346,18,0,Caucasian,Bachelor,12.2078773328811,1,0,High,0,1,0,0,3.2501100112534
2747,18,0,African American,Some College,12.3042979319383,9,0,High,0,0,0,0,2.84151900176763
